headline,date,snippet,url
Apple’s War on Samsung Has Google in Crossfire,2014-03-31T00:00,"Apple is seeking about $2 billion in damages from Samsung, which in turn says Apple violated its patents, but the case could also have major implications for Google....",https://www.nytimes.com/2014/03/31/technology/apples-war-on-samsung-has-google-in-crossfire.html
Senate Report Says Caterpillar Used Swiss Subsidiary to Reduce Taxes,2014-04-01T00:00,"A Senate investigation, ahead of a Tuesday hearing, says the company avoided $2.4 billion in United States taxes over 13 years....",https://www.nytimes.com/2014/04/01/business/report-says-caterpillar-used-swiss-unit-to-pare-taxes.html
Apple and Samsung Reprise Patent Fight (With Google a Shadow Presence),2014-04-02T00:00,"The lawsuit is Apple’s second big patent action against Samsung Electronics, and the proceedings took on an air of something of a reunion bringing together a vastly dysfunctional family....",https://www.nytimes.com/2014/04/02/technology/apple-and-samsung-reprise-patent-fight-with-google-a-shadow-presence.html
A Billion-Dollar Bracelet Is the Key to a Disney Park,2014-04-02T00:00,Disney is counting on its multifaceted reservation system to ease the way to visit Mickey Mouse and company....,https://www.nytimes.com/2014/04/02/business/billion-dollar-bracelet-is-key-to-magical-kingdom.html
"At Hearing, Caterpillar Defends Tax Practices",2014-04-02T00:00,Members of a Senate panel accused Caterpillar of channeling its most profitable operations through a subsidiary in Switzerland....,https://www.nytimes.com/2014/04/02/business/at-hearing-caterpillar-defends-tax-practices.html
Countdown to 2014 World Cup in Brazil: Day 71,2014-04-03T00:00,Nike this week introduced World Cup uniforms for the United States and England....,https://www.nytimes.com/2014/04/03/sports/soccer/countdown-to-2014-world-cup-in-brazil-day-71.html
Dried Fruit Compote With Fresh Apple and Pear,2014-04-03T00:00,An alcohol-free compote with a variety of dried fruit and a bright flavor....,https://www.nytimes.com/2014/04/03/health/dried-fruit-compote-with-fresh-apple-and-pear.html
Switching Names to Save on Taxes,2014-04-04T00:00,Caterpillar ducked billions of dollars in United States income taxes with a simple strategy. Whether it was legal is open to debate....,https://www.nytimes.com/2014/04/04/business/switching-names-to-save-on-taxes.html
U.S. Permits Export to Iran of Plane Parts,2014-04-05T00:00,"Boeing and General Electric received limited licenses from the Treasury Department to service 18 commercial aircraft engines sold to Iranair in the late 1970s, the companies said....",https://www.nytimes.com/2014/04/05/business/international/us-permits-export-to-iran-of-plane-parts.html
Janna O’Shea and Michael Zagari,2014-04-06T00:00,The couple work at the Walt Disney Company....,https://www.nytimes.com/2014/04/06/fashion/weddings/janna-oshea-and-michael-zagari.html
Hunt for Malaysian Jet Tests Technical Limits,2014-04-08T00:00,Formidable obstacles remain in finding and recovering whatever is left of the Boeing 777 that vanished a month ago with its 239 passengers and crew....,https://www.nytimes.com/2014/04/08/world/asia/missing-malaysia-flight-370.html
A Makeover at Universal Studios Hollywood Aims at Disney,2014-04-09T00:00,"After years of semi-neglect by previous owners, the California theme park is getting a $1.6 billion overhaul as Comcast tries to broaden its appeal....",https://www.nytimes.com/2014/04/09/business/media/a-makeover-of-universal-studios-hollywood-aims-to-catch-up-to-disney.html
House Votes to Deny Visa to Iranian Envoy Linked to ’79 Hostage Crisis,2014-04-11T00:00,"The legislation is a blunt response to Iran’s choice for United Nations ambassador: Hamid Aboutalebi, who played a role in the 1979 American hostage crisis....",https://www.nytimes.com/2014/04/11/world/middleeast/house-votes-to-deny-visa-to-iranian-envoy-linked-to-79-hostage-crisis.html
The Apple Chronicles,2014-04-12T00:00,"These days, the tech industry is battling over patents instead of new products....",https://www.nytimes.com/2014/04/12/opinion/nocera-the-apple-chronicles.html
U.S. Says Iran’s Pick for U.N. Envoy Won’t Get a Visa,2014-04-12T00:00,"The administration made its position clear after Congress passed a bill to block Iran&#8217;s nominee, who participated in the 1979 Tehran hostage crisis....",https://www.nytimes.com/2014/04/12/world/middleeast/white-house-says-no-visa-for-irans-un-envoy.html
Iran: U.N. Is Asked to Resolve Envoy’s Visa Dispute,2014-04-15T00:00,"Iran on Monday said it had complained to the United Nations over the refusal by the United States to grant a visa to its choice for ambassador, Hamid Aboutalebi....",https://www.nytimes.com/2014/04/15/world/middleeast/iran-un-is-asked-to-resolve-envoys-visa-dispute.html
Profit and Revenue Slip at IBM as Hardware Sales Fall and Layoff Costs Rise ,2014-04-17T00:00,"It is the eighth consecutive quarter in which the company&#8217;s revenue has slipped, with this quarter hit hard by a falloff in its hardware business....",https://www.nytimes.com/2014/04/17/technology/ibm-quarterly-earnings.html
"Notes of Orange, Apple and Brooklyn",2014-04-17T00:00,"What’s that in the air — spring? Ah, no, it’s the scents from Twisted Lily and Atelier Cologne, two new perfume shops in Brooklyn....",https://www.nytimes.com/2014/04/17/fashion/shopping-at-new-brooklyn-perfume-stores-Atelier-Cologne-Twisted-Lily.html
ESPN Sees Continued Profitability Despite Competition,2014-04-18T00:00,The Walt Disney Company on Thursday said profits at its ESPN-dominated cable networks unit would grow on an annual basis for the next three years....,https://www.nytimes.com/2014/04/18/business/media/espn-sees-continued-profitability-despite-competition.html
"Health Law Bellwether, UnitedHealth Posts Lower Profit",2014-04-18T00:00,Profit declined 7.8 percent partly because of the health law and the high costs of a hepatitis C treatment....,https://www.nytimes.com/2014/04/18/business/citing-the-federal-health-care-law-unitedhealth-says-profit-fell.html
Skeptical Justice Scolds Coca-Cola on Juice Label,2014-04-22T00:00,"A lawyer for Coca-Cola remained poised under sometimes harsh questioning on its Pomegranate Blueberry juice blend, which contains only notes of either fruit....",https://www.nytimes.com/2014/04/22/business/skeptical-justice-scolds-coca-cola-on-juice-label.html
"An Apple a Day, and Other Myths",2014-04-22T00:00,The gap grows between food folklore and science on cancer....,https://www.nytimes.com/2014/04/22/science/an-apple-a-day-and-other-myths.html
From an Apple a Day to ‘Energy Balance’ in Cancer Research,2014-04-24T00:00,"With hopes dimming for a cancer-preventive foods, scientists are focusing on obesity, which is emerging as one of the biggest risk factors....",https://www.nytimes.com/2014/04/24/science/from-an-apple-a-day-to-energy-balance-in-cancer-research.html
Operating Earnings Rise 12% at Boeing,2014-04-24T00:00,"The company increased its profit outlook for the year as its first-quarter revenue rose. Net income, however, fell 13 percent after a shift in the company&#8217;s pension plan....",https://www.nytimes.com/2014/04/24/business/operating-earnings-rise-12-at-boeing.html
"F.C.C., in a Shift, Backs Fast Lanes for Web Traffic",2014-04-24T00:00,Planned new rules would allow an Internet provider to negotiate separately with content companies like Disney or Google and charge for priority service....,https://www.nytimes.com/2014/04/24/technology/fcc-new-net-neutrality-rules.html
Tech Giants Settle Antitrust Hiring Suit,2014-04-25T00:00,"Apple, Google, Intel and Adobe reached an agreement with plaintiffs over charges that the companies conspired not to hire one another’s employees....",https://www.nytimes.com/2014/04/25/technology/settlement-silicon-valley-antitrust-case.html
Apple Will Replace Faulty Switches on iPhone 5,2014-04-26T00:00,"Apple has offered to replace faulty on-off buttons on the iPhone 5, a rare flaw that it said on Friday affected “a small percentage” of the previous-generation smartphones....",https://www.nytimes.com/2014/04/26/technology/apple-will-replace-faulty-switches-on-iphone-5.html
Airbnb Host Welcomes Travelers From All Over,2014-04-27T00:00,"A Queens resident with a spare bedroom has rented it out over the past 10 months to scores of guests, taking in almost $18,000....",https://www.nytimes.com/2014/04/27/nyregion/airbnb-host-welcomes-travelers-from-all-over.html
Owners to Invest $800 Million More in Shanghai Disneyland,2014-04-29T00:00,"Disney and Shanghai Shendi Group, a consortium of state-owned companies, had already committed to spend $4.7 billion on the theme park resort....",https://www.nytimes.com/2014/04/29/business/media/owners-to-invest-800-million-more-in-shanghai-disneyland.html
"Apple and Samsung Cite, and Rebut, Internal Memos in Patent Case",2014-04-30T00:00,Lawyers for Apple and Samsung presented closing arguments in the latest billion-dollar patent dispute between the mobile phone and tablet makers....,https://www.nytimes.com/2014/04/30/technology/apple-and-samsung-cite-and-rebut-internal-memos-in-patent-case.html
Disney Keeps Focus on ‘Star Wars’ With a New Line of Apps,2014-05-02T00:00,The apps are meant to help younger moviegoers keep up with the storyline in time for the 2015 release of “Star Wars: Episode VII.”...,https://www.nytimes.com/2014/05/02/business/media/disney-keeps-focus-on-star-wars-with-a-new-line-of-apps.html
Mixed Verdict in Apple-Samsung Patent Fight,2014-05-03T00:00,"The dispute between technology rivals ended with an award of nearly $120 million in damages to Apple and $158,000 to Samsung....",https://www.nytimes.com/2014/05/03/technology/jury-finds-apple-and-samsung-infringed-patents.html
Power Outage,2014-05-04T00:00,A journalist looks at the challenges facing Apple in the years since Steve Jobs’s death....,https://www.nytimes.com/2014/05/04/books/review/haunted-empire-by-yukari-iwatani-kane.html
Accounts and People of Note in the Advertising Industry,2014-05-05T00:00,Budweiser and Nike are named to the Association of Music Producers Hall of Fame for their use of music in marketing their brands....,https://www.nytimes.com/2014/05/05/business/media/accounts-and-people-of-note-in-the-advertising-industry.html
Coca-Cola to Remove an Ingredient Questioned by Consumers,2014-05-06T00:00,"The company said that would stop using brominated vegetable oil, which contains bromine, an element found in flame retardants, in Fresca and some varieties of Fanta and fountain drinks....",https://www.nytimes.com/2014/05/06/business/coca-cola-to-remove-an-ingredient-questioned-by-consumers.html
Some Kind Words for Airport Body Scanners,2014-05-06T00:00,"Travelers with metal implants prefer the otherwise widely hated scanners. For them, passing through a metal detector often results in a pat-down....",https://www.nytimes.com/2014/05/06/business/some-kind-words-for-the-airport-body-scanner.html
"Profit Off, Pfizer Again Aims to Lure AstraZeneca",2014-05-06T00:00,"Pfizer announced a 15 percent drop in earnings, and again pressed its suit for its rival, AstraZeneca....",https://www.nytimes.com/2014/05/06/business/pfizer-profit-tumbles-15.html
‘Frozen’ Helps Lift Profit for an Energized Disney,2014-05-07T00:00,The movie and its hit soundtrack contributed to a 27 percent increase in net income for the company’s second fiscal quarter....,https://www.nytimes.com/2014/05/07/business/media/success-of-frozen-spurs-solid-growth-at-disney.html
